Search rep 1 (of 2)
random seed = 220553
gen	best_like	time	optPrecision
17690	-5001.633654	230	0.01
17700	-5001.632788	230	0.01
17710	-5001.632775	230	0.01
17720	-5001.632775	230	0.01
17730	-5001.632566	230	0.01
17740	-5001.632561	230	0.01
17750	-5001.62814	230	0.01
17760	-5001.62814	230	0.01
17770	-5001.62814	230	0.01
17780	-5001.628091	230	0.01
17790	-5001.627997	230	0.01
17800	-5001.626649	231	0.01
17810	-5001.624441	231	0.01
17820	-5001.62442	231	0.01
17830	-5001.62442	231	0.01
17840	-5001.624179	231	0.01
17850	-5001.624026	231	0.01
17860	-5001.624026	231	0.01
17870	-5001.624026	231	0.01
17880	-5001.624008	231	0.01
17890	-5001.624008	231	0.01
17900	-5001.623939	231	0.01
17910	-5001.623939	231	0.01
17920	-5001.62265	231	0.01
17930	-5001.621795	231	0.01
17940	-5001.621795	231	0.01
17950	-5001.621795	231	0.01
17960	-5001.621795	231	0.01
17970	-5001.621795	231	0.01
17980	-5001.621766	231	0.01
17990	-5001.62175	231	0.01
18000	-5001.621695	231	0.01
18010	-5001.621565	231	0.01
18020	-5001.621236	232	0.01
18030	-5001.621216	232	0.01
18040	-5001.621216	232	0.01
18050	-5001.621182	232	0.01
18060	-5001.621175	232	0.01
18070	-5001.619604	232	0.01
18080	-5001.619604	232	0.01
18090	-5001.619313	232	0.01
18100	-5001.619313	232	0.01
18110	-5001.618168	232	0.01
18120	-5001.6181	232	0.01
18130	-5001.618004	232	0.01
18140	-5001.617817	232	0.01
18150	-5001.617817	232	0.01
18160	-5001.617636	232	0.01
18170	-5001.617636	232	0.01
18180	-5001.616936	232	0.01
18190	-5001.616936	232	0.01
18200	-5001.616855	232	0.01
18210	-5001.616463	232	0.01
18220	-5001.616096	232	0.01
18230	-5001.616096	232	0.01
18240	-5001.616086	233	0.01
18250	-5001.616083	233	0.01
18260	-5001.61603	233	0.01
18270	-5001.61603	233	0.01
18280	-5001.61603	233	0.01
18290	-5001.61603	233	0.01
18300	-5001.616029	233	0.01
18310	-5001.616029	233	0.01
18320	-5001.616005	233	0.01
18330	-5001.616005	233	0.01
18340	-5001.616005	233	0.01
18350	-5001.616002	233	0.01
18360	-5001.615357	233	0.01
18370	-5001.615357	233	0.01
18380	-5001.615357	233	0.01
18390	-5001.615339	233	0.01
18400	-5001.614267	233	0.01
18410	-5001.614217	233	0.01
18420	-5001.614217	233	0.01
18430	-5001.614215	233	0.01
18440	-5001.614202	233	0.01
18450	-5001.614202	234	0.01
18460	-5001.614202	234	0.01
18470	-5001.613697	234	0.01
18480	-5001.613697	234	0.01
18490	-5001.613348	234	0.01
18500	-5001.613339	234	0.01
18510	-5001.613339	234	0.01
18520	-5001.613339	234	0.01
18530	-5001.609683	234	0.01
18540	-5001.609683	234	0.01
18550	-5001.607617	234	0.01
18560	-5001.607579	234	0.01
18570	-5001.607483	234	0.01
18580	-5001.607482	234	0.01
18590	-5001.607482	234	0.01
18600	-5001.604963	234	0.01
18610	-5001.604866	234	0.01
18620	-5001.604866	234	0.01
18630	-5001.604866	234	0.01
18640	-5001.60486	234	0.01
18650	-5001.60486	234	0.01
18660	-5001.60486	234	0.01
18670	-5001.604813	235	0.01
18680	-5001.604616	235	0.01
18690	-5001.604301	235	0.01
18700	-5001.604287	235	0.01
18710	-5001.604286	235	0.01
18720	-5001.604106	235	0.01
18730	-5001.604106	235	0.01
18740	-5001.604096	235	0.01
18750	-5001.604074	235	0.01
18760	-5001.604074	235	0.01
18770	-5001.604074	235	0.01
18780	-5001.604045	235	0.01
18790	-5001.604045	235	0.01
18800	-5001.604045	235	0.01
18810	-5001.604045	235	0.01
18820	-5001.604039	235	0.01
18830	-5001.604032	235	0.01
18840	-5001.604032	235	0.01
18850	-5001.60403	235	0.01
18860	-5001.60403	235	0.01
18870	-5001.60403	235	0.01
18880	-5001.604028	236	0.01
18890	-5001.603997	236	0.01
18900	-5001.603997	236	0.01
18910	-5001.603997	236	0.01
18920	-5001.60399	236	0.01
18930	-5001.60399	236	0.01
18940	-5001.60399	236	0.01
18950	-5001.603966	236	0.01
18960	-5001.603966	236	0.01
18970	-5001.603966	236	0.01
18980	-5001.603944	236	0.01
18990	-5001.603928	236	0.01
19000	-5001.603905	236	0.01
19010	-5001.603905	236	0.01
19020	-5001.603905	236	0.01
19030	-5001.603905	236	0.01
19040	-5001.603905	236	0.01
19050	-5001.603894	236	0.01
19060	-5001.603473	236	0.01
19070	-5001.603473	236	0.01
19080	-5001.603433	236	0.01
19090	-5001.603433	237	0.01
19100	-5001.603385	237	0.01
19110	-5001.603385	237	0.01
19120	-5001.603378	237	0.01
19130	-5001.603239	237	0.01
19140	-5001.601494	237	0.01
19150	-5001.601494	237	0.01
19160	-5001.601219	237	0.01
19170	-5001.600958	237	0.01
19180	-5001.600934	237	0.01
19190	-5001.600934	237	0.01
19200	-5001.600934	237	0.01
19210	-5001.600934	237	0.01
19220	-5001.600929	237	0.01
19230	-5001.600913	237	0.01
19240	-5001.600913	237	0.01
19250	-5001.600913	237	0.01
19260	-5001.600739	237	0.01
19270	-5001.600716	237	0.01
19280	-5001.600367	237	0.01
19290	-5001.600367	237	0.01
19300	-5001.600367	238	0.01
19310	-5001.600367	238	0.01
19320	-5001.599791	238	0.01
19330	-5001.599729	238	0.01
19340	-5001.599676	238	0.01
19350	-5001.599674	238	0.01
19360	-5001.599674	238	0.01
19370	-5001.599674	238	0.01
19380	-5001.599674	238	0.01
19390	-5001.599563	238	0.01
19400	-5001.599294	238	0.01
19410	-5001.599205	238	0.01
19420	-5001.599205	238	0.01
19430	-5001.599005	238	0.01
19440	-5001.598998	238	0.01
19450	-5001.598679	238	0.01
19460	-5001.598678	238	0.01
19470	-5001.598593	238	0.01
19480	-5001.598552	238	0.01
19490	-5001.598502	238	0.01
19500	-5001.59817	239	0.01
19510	-5001.598113	239	0.01
19520	-5001.598113	239	0.01
19530	-5001.598113	239	0.01
19540	-5001.598094	239	0.01
19550	-5001.598094	239	0.01
19560	-5001.598094	239	0.01
19570	-5001.598008	239	0.01
19580	-5001.597952	239	0.01
19590	-5001.597951	239	0.01
19600	-5001.597905	239	0.01
19610	-5001.597596	239	0.01
19620	-5001.597596	239	0.01
19630	-5001.597595	239	0.01
19640	-5001.597595	239	0.01
19650	-5001.597524	239	0.01
19660	-5001.597524	239	0.01
19670	-5001.597524	239	0.01
19680	-5001.597524	239	0.01
19690	-5001.597294	239	0.01
19700	-5001.596986	239	0.01
19710	-5001.596892	240	0.01
19720	-5001.596892	240	0.01
19730	-5001.596891	240	0.01
19740	-5001.595844	240	0.01
19750	-5001.595844	240	0.01
19760	-5001.595844	240	0.01
19770	-5001.59582	240	0.01
19780	-5001.59582	240	0.01
19790	-5001.595813	240	0.01
19800	-5001.595813	240	0.01
19810	-5001.595795	240	0.01
19820	-5001.595795	240	0.01
19830	-5001.595795	240	0.01
19840	-5001.595795	240	0.01
19850	-5001.594756	240	0.01
19860	-5001.594752	240	0.01
19870	-5001.594752	240	0.01
19880	-5001.594752	240	0.01
19890	-5001.594568	240	0.01
19900	-5001.594559	240	0.01
19910	-5001.594528	240	0.01
19920	-5001.593814	241	0.01
19930	-5001.5938	241	0.01
19940	-5001.593678	241	0.01
19950	-5001.593678	241	0.01
19960	-5001.593624	241	0.01
19970	-5001.593624	241	0.01
19980	-5001.593534	241	0.01
19990	-5001.593534	241	0.01
20000	-5001.593383	241	0.01
20010	-5001.593322	241	0.01
20020	-5001.593315	241	0.01
20030	-5001.593315	241	0.01
20040	-5001.593308	241	0.01
20050	-5001.593233	241	0.01
20060	-5001.593233	241	0.01
20070	-5001.593233	241	0.01
20080	-5001.593194	241	0.01
20090	-5001.592418	241	0.01
20100	-5001.592381	241	0.01
20110	-5001.592381	241	0.01
20120	-5001.592346	241	0.01
20130	-5001.592337	242	0.01
20140	-5001.592301	242	0.01
20150	-5001.592301	242	0.01
20160	-5001.592173	242	0.01
20170	-5001.591829	242	0.01
20180	-5001.591812	242	0.01
20190	-5001.591812	242	0.01
20200	-5001.591812	242	0.01
20210	-5001.591812	242	0.01
20220	-5001.591812	242	0.01
20230	-5001.591574	242	0.01
20240	-5001.591574	242	0.01
20250	-5001.591574	242	0.01
20260	-5001.591574	242	0.01
20270	-5001.591504	242	0.01
20280	-5001.591504	242	0.01
20290	-5001.591489	242	0.01
20300	-5001.591476	242	0.01
20310	-5001.591439	242	0.01
20320	-5001.590798	242	0.01
20330	-5001.590798	243	0.01
20340	-5001.590796	243	0.01
20350	-5001.590796	243	0.01
20360	-5001.590796	243	0.01
20370	-5001.590796	243	0.01
20380	-5001.590796	243	0.01
20390	-5001.590688	243	0.01
20400	-5001.590482	243	0.01
20410	-5001.590453	243	0.01
20420	-5001.589621	243	0.01
20430	-5001.589621	243	0.01
20440	-5001.589621	243	0.01
20450	-5001.589582	243	0.01
20460	-5001.589564	243	0.01
20470	-5001.589553	243	0.01
20480	-5001.589553	243	0.01
20490	-5001.589553	243	0.01
20500	-5001.589552	243	0.01
20510	-5001.589489	243	0.01
20520	-5001.589466	243	0.01
20530	-5001.589432	243	0.01
20540	-5001.589032	244	0.01
20550	-5001.589032	244	0.01
20560	-5001.589032	244	0.01
20570	-5001.589018	244	0.01
20580	-5001.589018	244	0.01
20590	-5001.589018	244	0.01
20600	-5001.588994	244	0.01
20610	-5001.588985	244	0.01
20620	-5001.587298	244	0.01
20630	-5001.587298	244	0.01
20640	-5001.58715	244	0.01
20650	-5001.58715	244	0.01
20660	-5001.587142	244	0.01
20670	-5001.587142	244	0.01
20680	-5001.587142	244	0.01
20690	-5001.587131	244	0.01
20700	-5001.586952	244	0.01
20710	-5001.586952	244	0.01
20720	-5001.586902	244	0.01
20730	-5001.586873	244	0.01
20740	-5001.586873	244	0.01
20750	-5001.586872	245	0.01
20760	-5001.586866	245	0.01
20770	-5001.586823	245	0.01
20780	-5001.586823	245	0.01
20790	-5001.586823	245	0.01
20800	-5001.586817	245	0.01
20810	-5001.586817	245	0.01
20820	-5001.586805	245	0.01
20830	-5001.58679	245	0.01
20840	-5001.58679	245	0.01
20850	-5001.58679	245	0.01
20860	-5001.586773	245	0.01
20870	-5001.586755	245	0.01
20880	-5001.586752	245	0.01
20890	-5001.586752	245	0.01
20900	-5001.586752	245	0.01
20910	-5001.586752	245	0.01
20920	-5001.586752	245	0.01
20930	-5001.586752	245	0.01
20940	-5001.586752	245	0.01
20950	-5001.586746	245	0.01
20960	-5001.585734	246	0.01
20970	-5001.585734	246	0.01
20980	-5001.585731	246	0.01
20990	-5001.5857	246	0.01
21000	-5001.5857	246	0.01
21010	-5001.585698	246	0.01
21020	-5001.585459	246	0.01
21030	-5001.585364	246	0.01
21040	-5001.585364	246	0.01
21050	-5001.585364	246	0.01
21060	-5001.585364	246	0.01
21070	-5001.584993	246	0.01
21080	-5001.584993	246	0.01
21090	-5001.58499	246	0.01
21100	-5001.584987	246	0.01
21110	-5001.584987	246	0.01
21120	-5001.584984	246	0.01
21130	-5001.584521	246	0.01
21140	-5001.584521	246	0.01
21150	-5001.584383	246	0.01
21160	-5001.584383	246	0.01
21170	-5001.584263	247	0.01
21180	-5001.584263	247	0.01
21190	-5001.584263	247	0.01
21200	-5001.584263	247	0.01
21210	-5001.584058	247	0.01
21220	-5001.58405	247	0.01
21230	-5001.58405	247	0.01
21240	-5001.58405	247	0.01
21250	-5001.584033	247	0.01
21260	-5001.584033	247	0.01
21270	-5001.583476	247	0.01
21280	-5001.583476	247	0.01
21290	-5001.583476	247	0.01
21300	-5001.583476	247	0.01
21310	-5001.583476	247	0.01
21320	-5001.582875	247	0.01
21330	-5001.582823	247	0.01
21340	-5001.58279	247	0.01
21350	-5001.58279	247	0.01
21360	-5001.58279	247	0.01
21370	-5001.582776	247	0.01
21380	-5001.582776	248	0.01
21390	-5001.582776	248	0.01
21400	-5001.582774	248	0.01
21410	-5001.582774	248	0.01
21420	-5001.582748	248	0.01
21430	-5001.582748	248	0.01
21440	-5001.582746	248	0.01
21450	-5001.582702	248	0.01
21460	-5001.582702	248	0.01
21470	-5001.582702	248	0.01
21480	-5001.582702	248	0.01
21490	-5001.582689	248	0.01
21500	-5001.582689	248	0.01
21510	-5001.582689	248	0.01
21520	-5001.582689	248	0.01
21530	-5001.582484	248	0.01
21540	-5001.582469	248	0.01
21550	-5001.582424	248	0.01
21560	-5001.582424	248	0.01
21570	-5001.582424	248	0.01
21580	-5001.581956	248	0.01
21590	-5001.581875	249	0.01
21600	-5001.581875	249	0.01
21610	-5001.581875	249	0.01
21620	-5001.581875	249	0.01
21630	-5001.581816	249	0.01
21640	-5001.581816	249	0.01
21650	-5001.581813	249	0.01
21660	-5001.581759	249	0.01
21670	-5001.581759	249	0.01
21680	-5001.581734	249	0.01
21690	-5001.580979	249	0.01
21700	-5001.580979	249	0.01
21710	-5001.58067	249	0.01
21720	-5001.58065	249	0.01
21730	-5001.580545	249	0.01
21740	-5001.580538	249	0.01
21750	-5001.580523	249	0.01
21760	-5001.580523	249	0.01
21770	-5001.580523	249	0.01
21780	-5001.580523	249	0.01
21790	-5001.580523	249	0.01
21800	-5001.580512	250	0.01
21810	-5001.58051	250	0.01
21820	-5001.58051	250	0.01
21830	-5001.580471	250	0.01
21840	-5001.580471	250	0.01
21850	-5001.58043	250	0.01
21860	-5001.58043	250	0.01
21870	-5001.58043	250	0.01
21880	-5001.58043	250	0.01
21890	-5001.58043	250	0.01
21900	-5001.58043	250	0.01
21910	-5001.58043	250	0.01
21920	-5001.58043	250	0.01
21930	-5001.58043	250	0.01
21940	-5001.58043	250	0.01
21950	-5001.58043	250	0.01
21960	-5001.580356	250	0.01
21970	-5001.580303	250	0.01
21980	-5001.580291	250	0.01
21990	-5001.580274	250	0.01
22000	-5001.580274	251	0.01
22010	-5001.580272	251	0.01
22020	-5001.580272	251	0.01
22030	-5001.580272	251	0.01
22040	-5001.580272	251	0.01
22050	-5001.580272	251	0.01
22060	-5001.580272	251	0.01
22070	-5001.580193	251	0.01
22080	-5001.580193	251	0.01
22090	-5001.580193	251	0.01
22100	-5001.580193	251	0.01
22110	-5001.580193	251	0.01
22120	-5001.580193	251	0.01
22130	-5001.580058	251	0.01
22140	-5001.580058	251	0.01
22150	-5001.580058	251	0.01
22160	-5001.579805	251	0.01
22170	-5001.579327	251	0.01
22180	-5001.579327	251	0.01
22190	-5001.579327	251	0.01
22200	-5001.579327	251	0.01
22210	-5001.579315	252	0.01
22220	-5001.579314	252	0.01
22230	-5001.579314	252	0.01
22240	-5001.579314	252	0.01
22250	-5001.579314	252	0.01
22260	-5001.579228	252	0.01
22270	-5001.579228	252	0.01
22280	-5001.579228	252	0.01
22290	-5001.579228	252	0.01
22300	-5001.579226	252	0.01
22310	-5001.579226	252	0.01
22320	-5001.579226	252	0.01
22330	-5001.579195	252	0.01
22340	-5001.579195	252	0.01
22350	-5001.579194	252	0.01
22360	-5001.57919	252	0.01
22370	-5001.57919	252	0.01
22380	-5001.579181	252	0.01
22390	-5001.579181	252	0.01
22400	-5001.57918	252	0.01
22410	-5001.579115	253	0.01
22420	-5001.579115	253	0.01
22430	-5001.578766	253	0.01
22440	-5001.578766	253	0.01
22450	-5001.57873	253	0.01
22460	-5001.578727	253	0.01
22470	-5001.578727	253	0.01
22480	-5001.578727	253	0.01
22490	-5001.578721	253	0.01
22500	-5001.578693	253	0.01
22510	-5001.578693	253	0.01
22520	-5001.578693	253	0.01
22530	-5001.578693	253	0.01
22540	-5001.578693	253	0.01
22550	-5001.578667	253	0.01
22560	-5001.578665	253	0.01
22570	-5001.578663	253	0.01
22580	-5001.578663	253	0.01
22590	-5001.578398	253	0.01
22600	-5001.578208	253	0.01
22610	-5001.57814	254	0.01
22620	-5001.57814	254	0.01
22630	-5001.57814	254	0.01
22640	-5001.578115	254	0.01
22650	-5001.57807	254	0.01
22660	-5001.578063	254	0.01
22670	-5001.577998	254	0.01
22680	-5001.577982	254	0.01
22690	-5001.577982	254	0.01
22700	-5001.577981	254	0.01
22710	-5001.577981	254	0.01
22720	-5001.577981	254	0.01
22730	-5001.577981	254	0.01
22740	-5001.577973	254	0.01
22750	-5001.577919	254	0.01
22760	-5001.577691	254	0.01
22770	-5001.577688	254	0.01
22780	-5001.577688	254	0.01
22790	-5001.577688	254	0.01
22800	-5001.577688	254	0.01
22810	-5001.577688	254	0.01
22820	-5001.577621	255	0.01
22830	-5001.577621	255	0.01
22840	-5001.57762	255	0.01
22850	-5001.57762	255	0.01
22860	-5001.577458	255	0.01
22870	-5001.577457	255	0.01
22880	-5001.577457	255	0.01
22890	-5001.577452	255	0.01
22900	-5001.577452	255	0.01
22910	-5001.577452	255	0.01
22920	-5001.577446	255	0.01
22930	-5001.577429	255	0.01
22940	-5001.577429	255	0.01
22950	-5001.577429	255	0.01
22960	-5001.577429	255	0.01
22970	-5001.577429	255	0.01
22980	-5001.577428	255	0.01
22990	-5001.577428	255	0.01
23000	-5001.577428	255	0.01
23010	-5001.577382	255	0.01
23020	-5001.577382	255	0.01
23030	-5001.577382	256	0.01
23040	-5001.577382	256	0.01
23050	-5001.577382	256	0.01
23060	-5001.577332	256	0.01
23070	-5001.577311	256	0.01
23080	-5001.577311	256	0.01
23090	-5001.577271	256	0.01
23100	-5001.577036	256	0.01
23110	-5001.577035	256	0.01
23120	-5001.577035	256	0.01
23130	-5001.577035	256	0.01
23140	-5001.577035	256	0.01
23150	-5001.577035	256	0.01
23160	-5001.577035	256	0.01
23170	-5001.577034	256	0.01
23180	-5001.577034	256	0.01
23190	-5001.576939	256	0.01
23200	-5001.576939	256	0.01
23210	-5001.576938	256	0.01
23220	-5001.576938	256	0.01
23230	-5001.576938	256	0.01
23240	-5001.576938	257	0.01
23250	-5001.576927	257	0.01
23260	-5001.576927	257	0.01
23270	-5001.576926	257	0.01
23280	-5001.576901	257	0.01
23290	-5001.576901	257	0.01
23300	-5001.576885	257	0.01
23310	-5001.576885	257	0.01
23320	-5001.576879	257	0.01
23330	-5001.576879	257	0.01
23340	-5001.576845	257	0.01
23350	-5001.576845	257	0.01
23360	-5001.576845	257	0.01
23370	-5001.576845	257	0.01
23380	-5001.576836	257	0.01
23390	-5001.576834	257	0.01
23400	-5001.576834	257	0.01
23410	-5001.576813	257	0.01
23420	-5001.576813	257	0.01
23430	-5001.57681	257	0.01
23440	-5001.576806	257	0.01
23450	-5001.576602	257	0.01
23460	-5001.576516	258	0.01
23470	-5001.576337	258	0.01
23480	-5001.576337	258	0.01
23490	-5001.57629	258	0.01
23500	-5001.57629	258	0.01
23510	-5001.57629	258	0.01
23520	-5001.576206	258	0.01
23530	-5001.576206	258	0.01
23540	-5001.576163	258	0.01
23550	-5001.576163	258	0.01
23560	-5001.576163	258	0.01
23570	-5001.576163	258	0.01
23580	-5001.576132	258	0.01
23590	-5001.576132	258	0.01
23600	-5001.576126	258	0.01
23610	-5001.576126	258	0.01
23620	-5001.576117	258	0.01
23630	-5001.576114	258	0.01
23640	-5001.576112	258	0.01
23650	-5001.576111	258	0.01
23660	-5001.576111	259	0.01
23670	-5001.575744	259	0.01
23680	-5001.575743	259	0.01
23690	-5001.575743	259	0.01
23700	-5001.575742	259	0.01
23710	-5001.575742	259	0.01
23720	-5001.575742	259	0.01
23730	-5001.575686	259	0.01
23740	-5001.575674	259	0.01
23750	-5001.575674	259	0.01
23760	-5001.57567	259	0.01
23770	-5001.575669	259	0.01
23780	-5001.574076	259	0.01
23790	-5001.574009	259	0.01
23800	-5001.573989	259	0.01
23810	-5001.573985	259	0.01
23820	-5001.573985	259	0.01
23830	-5001.573975	259	0.01
23840	-5001.573445	259	0.01
23850	-5001.573397	259	0.01
23860	-5001.573397	259	0.01
23870	-5001.573397	259	0.01
23880	-5001.573397	260	0.01
23890	-5001.573394	260	0.01
23900	-5001.5728	260	0.01
23910	-5001.572799	260	0.01
23920	-5001.572799	260	0.01
23930	-5001.572799	260	0.01
23940	-5001.572799	260	0.01
23950	-5001.572024	260	0.01
23960	-5001.572024	260	0.01
23970	-5001.572024	260	0.01
23980	-5001.572023	260	0.01
23990	-5001.572023	260	0.01
24000	-5001.572015	260	0.01
24010	-5001.572015	260	0.01
24020	-5001.572015	260	0.01
24030	-5001.572015	260	0.01
24040	-5001.572015	260	0.01
24050	-5001.572015	260	0.01
24060	-5001.572015	260	0.01
24070	-5001.572009	260	0.01
24080	-5001.571605	260	0.01
24090	-5001.571605	261	0.01
24100	-5001.571604	261	0.01
24110	-5001.57155	261	0.01
24120	-5001.57155	261	0.01
24130	-5001.57155	261	0.01
24140	-5001.57155	261	0.01
24150	-5001.57155	261	0.01
24160	-5001.571547	261	0.01
24170	-5001.571547	261	0.01
24180	-5001.571534	261	0.01
24190	-5001.571533	261	0.01
24200	-5001.57153	261	0.01
24210	-5001.571479	261	0.01
24220	-5001.571479	261	0.01
24230	-5001.571479	261	0.01
24240	-5001.571479	261	0.01
24250	-5001.571464	261	0.01
24260	-5001.571463	261	0.01
24270	-5001.571463	261	0.01
24280	-5001.571197	261	0.01
24290	-5001.571196	261	0.01
24300	-5001.571193	261	0.01
24310	-5001.571192	262	0.01
24320	-5001.571192	262	0.01
24330	-5001.571192	262	0.01
24340	-5001.571185	262	0.01
24350	-5001.571144	262	0.01
24360	-5001.571144	262	0.01
24370	-5001.571144	262	0.01
24380	-5001.571144	262	0.01
24390	-5001.571142	262	0.01
24400	-5001.571142	262	0.01
24410	-5001.571101	262	0.01
24420	-5001.571073	262	0.01
24430	-5001.571032	262	0.01
24440	-5001.571032	262	0.01
24450	-5001.571021	262	0.01
24460	-5001.571021	262	0.01
24470	-5001.571019	262	0.01
24480	-5001.571018	262	0.01
24490	-5001.571018	262	0.01
24500	-5001.571018	262	0.01
24510	-5001.571018	262	0.01
24520	-5001.571007	263	0.01
24530	-5001.571006	263	0.01
24540	-5001.571	263	0.01
24550	-5001.57099	263	0.01
24560	-5001.570983	263	0.01
24570	-5001.570982	263	0.01
24580	-5001.570976	263	0.01
24590	-5001.57086	263	0.01
24600	-5001.57086	263	0.01
24610	-5001.57086	263	0.01
24620	-5001.57086	263	0.01
24630	-5001.57086	263	0.01
24640	-5001.570854	263	0.01
24650	-5001.570854	263	0.01
24660	-5001.570854	263	0.01
24670	-5001.570833	263	0.01
24680	-5001.570831	263	0.01
24690	-5001.57081	263	0.01
24700	-5001.570808	263	0.01
24710	-5001.570724	263	0.01
24720	-5001.570724	263	0.01
24730	-5001.570724	264	0.01
24740	-5001.570709	264	0.01
24750	-5001.570709	264	0.01
24760	-5001.570699	264	0.01
24770	-5001.570699	264	0.01
24780	-5001.570699	264	0.01
24790	-5001.570699	264	0.01
24800	-5001.570699	264	0.01
24810	-5001.570699	264	0.01
24820	-5001.570699	264	0.01
24830	-5001.570699	264	0.01
24840	-5001.570654	264	0.01
24850	-5001.570653	264	0.01
24860	-5001.570225	264	0.01
24870	-5001.570176	264	0.01
24880	-5001.570173	264	0.01
24890	-5001.570173	264	0.01
24900	-5001.570173	264	0.01
24910	-5001.570173	264	0.01
24920	-5001.570153	264	0.01
24930	-5001.570153	264	0.01
24940	-5001.570151	265	0.01
24950	-5001.570151	265	0.01
24960	-5001.570144	265	0.01
24970	-5001.570144	265	0.01
24980	-5001.569997	265	0.01
24990	-5001.569997	265	0.01
25000	-5001.569997	265	0.01
25010	-5001.569927	265	0.01
25020	-5001.569917	265	0.01
25030	-5001.569917	265	0.01
25040	-5001.569917	265	0.01
25050	-5001.569917	265	0.01
25060	-5001.569906	265	0.01
25070	-5001.569823	265	0.01
25080	-5001.569722	265	0.01
25090	-5001.569684	265	0.01
25100	-5001.569679	265	0.01
25110	-5001.569679	265	0.01
25120	-5001.569675	265	0.01
25130	-5001.569675	265	0.01
25140	-5001.569668	266	0.01
25150	-5001.569638	266	0.01
25160	-5001.569605	266	0.01
25170	-5001.569604	266	0.01
25180	-5001.569604	266	0.01
25190	-5001.569604	266	0.01
25200	-5001.569604	266	0.01
25210	-5001.569571	266	0.01
25220	-5001.56957	266	0.01
25230	-5001.56957	266	0.01
25240	-5001.569129	266	0.01
25250	-5001.569129	266	0.01
25260	-5001.569129	266	0.01
25270	-5001.569129	266	0.01
25280	-5001.56895	266	0.01
25290	-5001.56895	266	0.01
25300	-5001.56895	266	0.01
25310	-5001.56895	266	0.01
25320	-5001.568942	266	0.01
25330	-5001.568942	266	0.01
25340	-5001.568942	266	0.01
25350	-5001.568915	267	0.01
25360	-5001.568873	267	0.01
25370	-5001.568873	267	0.01
25380	-5001.568873	267	0.01
25390	-5001.56883	267	0.01
25400	-5001.56883	267	0.01
25410	-5001.56883	267	0.01
25420	-5001.56883	267	0.01
25430	-5001.56883	267	0.01
25440	-5001.568821	267	0.01
25450	-5001.568821	267	0.01
25460	-5001.568772	267	0.01
25470	-5001.568772	267	0.01
25480	-5001.568702	267	0.01
25490	-5001.567917	267	0.01
25500	-5001.567917	267	0.01
25510	-5001.567916	267	0.01
25520	-5001.567914	267	0.01
25530	-5001.567884	267	0.01
25540	-5001.567884	267	0.01
25550	-5001.567849	267	0.01
25560	-5001.567809	268	0.01
25570	-5001.567779	268	0.01
25580	-5001.567779	268	0.01
25590	-5001.567763	268	0.01
25600	-5001.567685	268	0.01
25610	-5001.567408	268	0.01
25620	-5001.567399	268	0.01
25630	-5001.567399	268	0.01
25640	-5001.567322	268	0.01
25650	-5001.567321	268	0.01
25660	-5001.567095	268	0.01
25670	-5001.567095	268	0.01
25680	-5001.567095	268	0.01
25690	-5001.567095	268	0.01
25700	-5001.567089	268	0.01
25710	-5001.566939	268	0.01
25720	-5001.566939	268	0.01
25730	-5001.566939	268	0.01
25740	-5001.566939	268	0.01
25750	-5001.566939	268	0.01
25760	-5001.566927	268	0.01
25770	-5001.566927	268	0.01
25780	-5001.566927	269	0.01
25790	-5001.566921	269	0.01
25800	-5001.56654	269	0.01
25810	-5001.566534	269	0.01
25820	-5001.566447	269	0.01
25830	-5001.566447	269	0.01
25840	-5001.566432	269	0.01
25850	-5001.566381	269	0.01
25860	-5001.566381	269	0.01
25870	-5001.566381	269	0.01
25880	-5001.566023	269	0.01
25890	-5001.566018	269	0.01
25900	-5001.565952	269	0.01
25910	-5001.565952	269	0.01
25920	-5001.565856	269	0.01
25930	-5001.565719	269	0.01
25940	-5001.565703	269	0.01
25950	-5001.565703	269	0.01
25960	-5001.565702	269	0.01
25970	-5001.565702	270	0.01
25980	-5001.565702	270	0.01
25990	-5001.565702	270	0.01
26000	-5001.565702	270	0.01
26010	-5001.565702	270	0.01
26020	-5001.565702	270	0.01
26030	-5001.565701	270	0.01
26040	-5001.565701	270	0.01
26050	-5001.565701	270	0.01
26060	-5001.565701	270	0.01
26070	-5001.565701	270	0.01
26080	-5001.565701	270	0.01
26090	-5001.565685	270	0.01
26100	-5001.565684	270	0.01
26110	-5001.565679	270	0.01
26120	-5001.565624	270	0.01
26130	-5001.565622	270	0.01
26140	-5001.565621	270	0.01
26150	-5001.565611	270	0.01
26160	-5001.565512	270	0.01
26170	-5001.565512	270	0.01
26180	-5001.565512	271	0.01
26190	-5001.565509	271	0.01
26200	-5001.565424	271	0.01
26210	-5001.565424	271	0.01
26220	-5001.565424	271	0.01
26230	-5001.565412	271	0.01
26240	-5001.565412	271	0.01
26250	-5001.565412	271	0.01
26260	-5001.565412	271	0.01
26270	-5001.565412	271	0.01
26280	-5001.565412	271	0.01
26290	-5001.565412	271	0.01
26300	-5001.565412	271	0.01
26310	-5001.565412	271	0.01
26320	-5001.565412	271	0.01
26330	-5001.565412	271	0.01
26340	-5001.565407	271	0.01
26350	-5001.565407	271	0.01
26360	-5001.565332	271	0.01
26370	-5001.565332	271	0.01
26380	-5001.56533	271	0.01
26390	-5001.565206	271	0.01
26400	-5001.565203	272	0.01
